# Frequency (Hz), Power (W m^-2 Hz^-1)
2.991940698602794375e+14,2.438237162724087082e-12
2.994929650349650000e+14,2.488086556266869945e-12
2.997924579999999375e+14,2.452763504811052627e-12
3.000925505505505000e+14,2.458679592833520382e-12
3.003932444889779375e+14,2.454756468489945113e-12
3.006945416248745625e+14,2.452624733441427028e-12
3.009964437751003750e+14,2.477918445299915251e-12
3.012989527638191250e+14,2.482588117677062484e-12
3.016020704225351875e+14,2.485312514432901650e-12
3.019057985901308750e+14,2.424991647788551911e-12
3.022101391129032500e+14,2.465211267189383097e-12
3.025150938446013750e+14,2.468629814496534549e-12
3.028206646464646250e+14,2.393982262889349186e-12
3.031268533872598750e+14,2.443928446859059890e-12
3.034336619433198125e+14,2.391971132509277875e-12
3.037410921985815625e+14,2.402274103640058738e-12
3.040491460446247500e+14,2.434864197550960532e-12
3.043578253807106250e+14,2.227139877715002729e-12
3.046671321138211250e+14,2.381362488845533348e-12
3.049770681586978125e+14,2.155188106333216213e-12
3.052876354378818750e+14,2.226492923714578503e-12
3.055988358817533125e+14,2.290014547931022626e-12
3.059106714285713750e+14,1.937122354158757030e-12
3.062231440245148125e+14,2.040175153939329249e-12
3.065362556237218750e+14,1.962436772041810302e-12
3.068500081883315625e+14,2.033408060452275224e-12
3.071644036885245625e+14,1.817216296215163709e-12
3.074794441025641250e+14,1.870444548508288066e-12
3.077951314168377500e+14,1.820472134892733413e-12
3.081114676258992500e+14,1.915232316885036929e-12
3.084284547325103125e+14,2.167101607339300985e-12
3.087460947476827500e+14,2.245420692904823903e-12
3.090643896907216250e+14,1.991726386258856659e-12
3.093833415892673125e+14,2.149266268132735306e-12
3.097029524793388125e+14,2.038187866620714726e-12
3.100232244053774375e+14,1.567046471862878003e-12
3.103441594202898125e+14,1.564896535856149327e-12
3.106657595854921875e+14,1.564733431352699743e-12
3.109880269709543750e+14,1.421567268380047115e-12
3.113109636552440000e+14,1.562244658169486220e-12
3.116345717255716875e+14,1.363628809367846519e-12
3.119588532778355625e+14,1.420742496464004115e-12
3.122838104166666250e+14,1.293162138188279839e-12
3.126094452554744375e+14,1.146869217937430649e-12
3.129357599164926875e+14,1.411304288515490324e-12
3.132627565308254375e+14,8.268815382607126170e-13
3.135904372384936875e+14,1.000568648594889210e-12
3.139188041884816875e+14,1.037903259227421784e-12
3.142478595387840625e+14,1.287521705299204077e-12
3.145776054564533125e+14,1.040982747404539322e-12
3.149080441176470625e+14,8.129430949193525124e-13
3.152391777076761250e+14,1.459446707561936041e-12
3.155710084210526250e+14,4.433138541463909064e-13
3.159035384615384375e+14,1.483896135772702043e-12
3.162367700421940625e+14,8.220740427032359147e-13
3.165707053854276250e+14,1.110180550572756876e-12
3.169053467230443750e+14,5.809339031470898834e-13
3.172406962962962500e+14,1.096827910360573772e-12
3.175767563559321875e+14,8.495135572756804480e-13
3.179135291622481250e+14,8.256163891221041142e-13
3.182510169851380000e+14,1.199717894437491150e-12
3.185892221041445000e+14,1.098608884783886083e-12
3.189281468085106250e+14,1.390599746175068995e-12
3.192677933972310625e+14,1.173118422045160656e-12
3.196081641791044375e+14,5.886709448841439799e-13
3.199492614727854375e+14,4.784729281615218152e-13
3.202910876068376250e+14,4.717243964823157417e-13
3.206336449197860625e+14,7.314747024089580508e-13
3.209769357601712500e+14,4.184387880765167041e-13
3.213209624866023125e+14,7.212929035392880470e-13
3.216657274678111250e+14,8.717171151783946622e-13
3.220112330827067500e+14,1.183109378989114084e-12
3.223574817204300625e+14,1.246606710833266202e-12
3.227044757804090625e+14,1.586993266088101239e-12
3.230522176724137500e+14,1.693915132181211027e-12
3.234007098166126875e+14,2.257070927314656456e-12
3.237499546436285000e+14,2.011629810780630250e-12
3.240999545945945625e+14,2.029520494141317117e-12
3.244507121212121250e+14,2.054752771665789937e-12
3.248022296858071250e+14,2.117201968303018770e-12
3.251545097613882500e+14,1.985639751617768041e-12
3.255075548317046250e+14,2.208339804499018130e-12
3.258613673913043125e+14,2.100920417417572721e-12
3.262159499455930625e+14,2.081227573676986631e-12
3.265713050108932500e+14,1.666122441412452182e-12
3.269274351145038125e+14,2.048056596307035712e-12
3.272843427947598125e+14,1.613390226648063246e-12
3.276420306010928750e+14,1.894443758821978468e-12
3.280005010940918750e+14,1.745765198802966860e-12
3.283597568455640625e+14,1.747091134160553152e-12
3.287198004385965000e+14,1.911366942793470853e-12
3.290806344676180000e+14,1.849458206450277119e-12
3.294422615384615000e+14,1.725491129600065280e-12
3.298046842684268125e+14,1.941202840766594673e-12
3.301679052863436250e+14,1.793543074656000713e-12
3.305319272326350625e+14,1.752193153771733799e-12
3.308967527593818750e+14,2.123549034979392885e-12
3.312623845303867500e+14,2.232268088778937797e-12
3.316288252212389375e+14,2.302246433164105600e-12
3.319960775193798125e+14,1.873719938645021311e-12
3.323641441241685000e+14,1.812634818318211394e-12
3.327330277469478125e+14,1.622911718913222345e-12
3.331027311111110625e+14,2.006408046462597063e-12
3.334732569521690625e+14,1.479249923992417617e-12
3.338446080178173750e+14,1.930791705240296483e-12
3.342167870680044375e+14,1.786556041179662011e-12
3.345897968750000000e+14,2.041983606138617395e-12
3.349636402234636875e+14,2.173803549287420572e-12
3.353383199105145000e+14,2.269535435744684605e-12
3.357138387458006250e+14,2.322901292700299187e-12
3.360901995515695000e+14,2.412026655587179994e-12
3.364674051627385000e+14,2.451718732163702425e-12
3.368454584269662500e+14,2.441171995727791598e-12
3.372243622047243750e+14,2.463686029586508595e-12
3.376041193693693750e+14,2.425872769354324327e-12
3.379847328072153125e+14,2.389811910411702356e-12
3.383662054176071875e+14,2.376309179599175427e-12
3.387485401129943125e+14,2.466855059275707961e-12
3.391317398190045000e+14,2.432140974006757964e-12
3.395158074745186875e+14,2.416810622467360408e-12
3.399007460317460000e+14,2.419591335416450134e-12
3.402865584562996250e+14,2.352386217167611843e-12
3.406732477272726875e+14,2.427022390269738406e-12
3.410608168373151250e+14,2.413752032948073813e-12
3.414492687927106875e+14,2.448916827253873112e-12
3.418386066134549375e+14,2.453039340135768853e-12
3.422288333333333125e+14,2.438796614156317834e-12
3.426199519999999375e+14,2.367087045765508638e-12
3.430119656750571875e+14,2.396205270514177368e-12
3.434048774341351250e+14,2.433408448487386898e-12
3.437986903669724375e+14,2.452312773792328892e-12
3.441934075774971250e+14,2.413819532011042353e-12
3.445890321839080625e+14,2.442818608198609411e-12
3.449855673187571875e+14,2.391890322871297955e-12
3.453830161290322500e+14,2.410615349102611446e-12
3.457813817762398750e+14,2.295392007293259054e-12
3.461806674364895625e+14,2.123844769970831435e-12
3.465808763005780000e+14,2.404063977486719016e-12
3.469820115740740625e+14,2.438150139720993420e-12
3.473840764774043750e+14,2.485524117154408433e-12
3.477870742459396250e+14,2.464871306268819494e-12
3.481910081300812500e+14,2.440115253299668287e-12
3.485958813953488125e+14,2.437830293916200186e-12
3.490016973224679375e+14,2.440901853875190200e-12
3.494084592074591875e+14,2.435835932336897274e-12
3.498161703617269375e+14,2.429426344474616870e-12
3.502248341121495000e+14,2.378567819474631406e-12
3.506344538011695625e+14,2.226292914280052151e-12
3.510450327868851875e+14,2.070550533729571630e-12
3.514565744431418125e+14,2.341756108287421260e-12
3.518690821596243750e+14,2.346946867088964604e-12
3.522825593419506250e+14,2.355113553023405398e-12
3.526970094117646875e+14,2.153865725334558152e-12
3.531124358068315625e+14,2.370576493822269633e-12
3.535288419811320625e+14,2.379891143492342452e-12
3.539462314049586875e+14,2.373156783350433635e-12
3.543646075650118125e+14,2.432015448500709058e-12
3.547839739644970000e+14,2.421029592745792843e-12
3.552043341232226875e+14,2.343568363417602342e-12
3.556256915776986875e+14,2.383033397391204562e-12
3.560480498812351250e+14,2.357825749305541316e-12
3.564714126040427500e+14,2.383063746386842661e-12
3.568957833333333125e+14,2.390580219332936173e-12
3.573211656734207500e+14,2.351080150588711268e-12
3.577475632458233750e+14,2.340114835177074263e-12
3.581749796893667500e+14,2.358345635232758777e-12
3.586034186602870625e+14,2.266783297930730601e-12
3.590328838323353125e+14,2.333134477986100942e-12
3.594633788968824375e+14,2.167275237858052588e-12
3.598949075630251875e+14,2.213881005972471846e-12
3.603274735576923125e+14,2.064855928563753602e-12
3.607610806257520625e+14,2.128216044447656499e-12
3.611957325301204375e+14,2.104920494697702568e-12
3.616314330518696875e+14,2.130317305380644904e-12
3.620681859903381250e+14,1.943352515425855391e-12
3.625059951632405625e+14,2.246322987384827391e-12
3.629448644067796250e+14,2.125190726312401780e-12
3.633847975757575625e+14,2.200735295849237458e-12
3.638257985436893125e+14,2.117742730405846415e-12
3.642678712029161250e+14,1.519871429153831718e-12
3.647110194647201875e+14,2.144685787525715921e-12
3.651552472594396875e+14,2.243052636234097944e-12
3.656005585365853125e+14,1.933097703211733703e-12
3.660469572649572500e+14,2.025288273229341907e-12
3.664944474327628125e+14,1.835985851118376221e-12
3.669430330477355625e+14,1.896602598555031492e-12
3.673927181372548750e+14,1.848274411759885278e-12
3.678435067484662500e+14,1.983486011345888956e-12
3.682954029484029375e+14,1.997032366171133152e-12
3.687484108241081875e+14,2.223716159664030603e-12
3.692025344827586250e+14,2.258277021765503929e-12
3.696577780517878750e+14,2.310857097345658247e-12
3.701141456790123125e+14,2.310851962793540788e-12
3.705716415327565000e+14,2.302748252592798697e-12
3.710302698019801875e+14,2.356510697810816853e-12
3.714900346964064375e+14,2.358936224806562809e-12
3.719509404466500625e+14,2.378013613671362819e-12
3.724129913043478125e+14,2.279384768578801536e-12
3.728761915422885625e+14,2.324827435118464253e-12
3.733405454545454375e+14,2.292162237450283414e-12
3.738060573566085000e+14,2.329152197684706202e-12
3.742727315855180625e+14,2.320565263519738574e-12
3.747405724999999375e+14,2.289583949440116544e-12
3.752095844806006875e+14,2.322194144390384401e-12
3.756797719298245625e+14,2.362266659823710324e-12
3.761511392722710000e+14,2.312278255178787699e-12
3.766236909547738125e+14,2.270338325856083507e-12
3.770974314465408750e+14,2.304693502329535231e-12
3.775723652392946875e+14,2.307310810333994704e-12
3.780484968474148750e+14,2.281155743751231999e-12
3.785258308080808125e+14,2.291726295529422665e-12
3.790043716814159375e+14,2.307856756689989574e-12
3.794841240506328750e+14,2.271214908281649064e-12
3.799650925221799375e+14,2.337523413280797379e-12
3.804472817258883125e+14,2.341543868992194837e-12
3.809306963151206875e+14,2.365561527902079513e-12
3.814153409669210625e+14,2.388816343071579847e-12
3.819012203821656250e+14,2.381508493452493422e-12
3.823883392857142500e+14,2.365193461938259063e-12
3.828767024265644375e+14,2.375115002392756058e-12
3.833663145780050625e+14,2.378843329007296562e-12
3.838571805377720625e+14,2.361572860848954808e-12
3.843493051282051250e+14,2.361414442253914285e-12
3.848426931964056250e+14,2.381475642392578213e-12
3.853373496143958750e+14,2.364866527763016913e-12
3.858332792792792500e+14,2.361610438845663238e-12
3.863304871134020000e+14,2.369796923977321330e-12
3.868289780645160625e+14,2.358283768099330641e-12
3.873287571059431250e+14,2.352201800887199516e-12
3.878298292367399375e+14,2.346127686440998081e-12
3.883321994818652500e+14,2.341453016806714250e-12
3.888358728923476250e+14,2.317148861029719002e-12
3.893408545454545000e+14,2.295715924914962669e-12
3.898471495448634375e+14,2.224662155443550366e-12
3.903547630208333125e+14,2.191335884773992646e-12
3.908637001303780625e+14,1.911634131669850066e-12
3.913739660574412500e+14,1.594360673209463833e-12
3.918855660130718750e+14,1.339160447625403748e-12
3.923985052356020625e+14,1.049004811455263641e-12
3.929127889908256875e+14,7.369924525586297531e-13
3.934284225721784375e+14,1.331873575818908910e-12
3.939454113009198125e+14,2.974106478689334505e-13
3.944637605263157500e+14,5.125702795365186526e-13
3.949834756258234375e+14,2.295350453746238154e-12
3.955045620052770000e+14,2.356384956155235248e-12
3.960270250990753125e+14,2.336026688503284254e-12
3.965508703703703750e+14,2.331956046739507908e-12
3.970761033112582500e+14,2.354502051882839664e-12
3.976027294429708125e+14,2.355285642309253991e-12
3.981307543160690625e+14,2.319915731168927246e-12
3.986601835106382500e+14,2.325830465021238692e-12
3.991910226364846250e+14,2.311371117281410005e-12
3.997232773333333125e+14,2.315539405597722353e-12
4.002569532710280000e+14,2.312362827019484795e-12
4.007920561497325625e+14,2.314404154890381331e-12
4.013285917001338750e+14,2.322366059322279127e-12
4.018665656836460625e+14,2.314852937361087028e-12
4.024059838926174375e+14,2.313649739981117132e-12
4.029468521505375625e+14,2.308550606700053340e-12
4.034891763122476250e+14,2.284302910982503578e-12
4.040329622641509375e+14,2.231878792627932213e-12
4.045782159244263750e+14,2.224951232095372356e-12
4.051249432432432500e+14,2.227535023579545473e-12
4.056731502029770000e+14,2.168690482867317222e-12
4.062228428184281250e+14,2.228954417525741225e-12
4.067740271370420625e+14,2.181246197661183621e-12
4.073267092391304375e+14,2.178944763180133028e-12
4.078808952380951875e+14,2.194471500013519734e-12
4.084365912806538750e+14,2.220672239860017522e-12
4.089938035470668125e+14,2.143833457611532362e-12
4.095525382513661250e+14,2.061490825096073722e-12
4.101128016415868125e+14,1.907741716104146176e-12
4.106746000000000000e+14,2.005979916946409470e-12
4.112379396433470625e+14,1.855304013685361000e-12
4.118028269230768750e+14,1.838549787666773379e-12
4.123692682255845625e+14,1.912836529730177978e-12
4.129372699724518125e+14,1.901072770816669037e-12
4.135068386206896250e+14,1.819921533849928084e-12
4.140779806629833750e+14,1.845502624352211419e-12
4.146507026279391250e+14,1.995417335015145877e-12
4.152250110803323750e+14,2.157349331316400337e-12
4.158009126213591875e+14,1.883300580230073779e-12
4.163784138888888125e+14,1.704122923599366214e-12
4.169575215577190625e+14,1.591928159780457149e-12
4.175382423398328125e+14,1.770503213926749853e-12
4.181205829846582500e+14,1.898473149381230015e-12
4.187045502793296250e+14,2.174482219962984949e-12
4.192901510489510000e+14,2.146414595593329147e-12
4.198773921568626875e+14,2.215576778786077045e-12
4.204662805049088125e+14,2.190552352721294902e-12
4.210568230337078750e+14,2.210284097273721039e-12
4.216490267229254375e+14,2.218244181112788021e-12
4.222428985915492500e+14,2.215371775630193583e-12
4.228384456981664375e+14,2.195721579827068564e-12
4.234356751412429375e+14,2.181673520285823723e-12
4.240345940594058750e+14,2.182517683616978078e-12
4.246352096317280625e+14,2.185326084487422045e-12
4.252375290780141875e+14,2.190745022011194181e-12
4.258415596590908750e+14,2.162051070677702485e-12
4.264473086770981250e+14,2.101347767394468931e-12
4.270547834757834375e+14,2.083373923969761977e-12
4.276639914407988125e+14,2.074983907367009415e-12
4.282749399999999375e+14,2.095873272435693155e-12
4.288876366237481875e+14,2.105372416673671172e-12
4.295020888252148750e+14,2.143881540875854971e-12
4.301183041606886250e+14,2.171935234941768069e-12
4.307362902298850000e+14,2.049528725635920262e-12
4.313560546762590000e+14,2.048477100114373183e-12
4.319776051873198750e+14,2.002422323779739761e-12
4.326009494949494375e+14,2.019883916159092317e-12
4.332260953757225625e+14,2.026837278207979200e-12
4.338530506512300625e+14,1.964283295278896213e-12
4.344818231884057500e+14,1.877291422721515236e-12
4.351124208998548125e+14,1.785869956074745871e-12
4.357448517441860625e+14,1.769321649846174417e-12
4.363791237263463750e+14,1.524318749072733963e-12
4.370152448979591250e+14,2.109415657147719802e-12
4.376532233576642500e+14,2.151790389603463231e-12
4.382930672514619375e+14,2.144107836095063015e-12
4.389347847730600000e+14,2.152003060063639137e-12
4.395783841642228750e+14,2.169133502351149889e-12
4.402238737151248125e+14,2.152567265384641753e-12
4.408712617647058750e+14,2.154579085508548713e-12
4.415205567010308750e+14,2.144863439826762306e-12
4.421717669616519375e+14,2.156797134636388993e-12
4.428249010339733750e+14,2.138973435749341389e-12
4.434799674556212500e+14,2.152322697857863338e-12
4.441369748148148125e+14,2.121338806328476987e-12
4.447959317507418125e+14,2.132635512798657764e-12
4.454568469539375625e+14,2.129333529131010046e-12
4.461197291666666250e+14,2.104633215289225486e-12
4.467845871833085000e+14,2.127960380177409450e-12
4.474514298507462500e+14,2.125665349459859048e-12
4.481202660687593125e+14,2.148884290478048194e-12
4.487911047904191875e+14,2.106146913142157619e-12
4.494639550224887500e+14,2.092722652148907702e-12
4.501388258258258125e+14,2.101395715565332897e-12
4.508157263157894375e+14,2.096712569733825848e-12
4.514946656626505625e+14,2.054085840945338321e-12
4.521756530920060000e+14,2.029868688691294939e-12
4.528586978851963125e+14,2.020095460840446330e-12
4.535438093797276875e+14,2.030611554944454395e-12
4.542309969696969375e+14,2.033044873997463939e-12
4.549202701062215000e+14,2.014285931435940919e-12
4.556116382978723750e+14,2.000956348274778620e-12
4.563051111111111250e+14,1.784376462532623040e-12
4.570006981707316875e+14,1.701147510522096100e-12
4.576984091603053125e+14,1.931805927886284881e-12
4.583982538226299375e+14,2.019218424767710733e-12
4.591002419601837500e+14,2.035521253506650967e-12
4.598043834355827500e+14,1.966899909136473987e-12
4.605106881720430000e+14,2.042297223834764146e-12
4.612191661538461250e+14,1.915813706027254570e-12
4.619298274268104375e+14,1.899386114309787397e-12
4.626426820987653750e+14,1.954185454525344355e-12
4.633577403400308750e+14,1.966869484755350696e-12
4.640750123839008750e+14,1.969703120416725274e-12
4.647945085271317500e+14,2.021477196400985203e-12
4.655162391304348125e+14,2.000688100032189103e-12
4.662402146189735625e+14,2.003168046675810647e-12
4.669664454828660000e+14,1.976457214277218799e-12
4.676949422776910625e+14,1.966467277839258116e-12
4.684257156250000000e+14,1.959243417657958614e-12
4.691587762128325000e+14,1.994803140111016743e-12
4.698941347962381875e+14,1.996846801262759554e-12
4.706318021978021875e+14,1.977463052122545534e-12
4.713717893081760625e+14,1.906225235325967123e-12
4.721141070866141250e+14,1.944620985094962284e-12
4.728587665615141250e+14,1.915171429696207080e-12
4.736057788309636250e+14,1.939073467952286404e-12
4.743551550632911250e+14,1.817038543377899453e-12
4.751069064976227500e+14,1.880753758321699275e-12
4.758610444444444375e+14,1.843420490584856714e-12
4.766175802861685000e+14,1.862647616705554437e-12
4.773765254777069375e+14,1.793189975446280845e-12
4.781378915470494375e+14,1.890554829434701678e-12
4.789016900958466250e+14,1.831589276338632948e-12
4.796679327999999375e+14,1.827566405956750945e-12
4.804366314102563750e+14,1.833672002515820704e-12
4.812077977528090000e+14,1.833884455158641613e-12
4.819814437299035000e+14,1.841423174161373214e-12
4.827575813204508125e+14,1.904069942279869580e-12
4.835362225806451875e+14,1.889864620943866179e-12
4.843173796445880000e+14,1.883006347344469106e-12
4.851010647249190625e+14,1.868136901562747319e-12
4.858872901134521250e+14,1.794032520991572441e-12
4.866760681818181875e+14,1.811258160470467785e-12
4.874674113821138125e+14,1.854207027783200563e-12
4.882613322475569375e+14,1.782665024881980827e-12
4.890578433931484375e+14,1.832640682708568971e-12
4.898569575163398750e+14,1.852902538328699428e-12
4.906586873977086250e+14,1.819456422416070691e-12
4.914630459016392500e+14,1.822814568603991310e-12
4.922700459770115000e+14,1.824636918984799565e-12
4.930797006578946875e+14,1.832583249309093870e-12
4.938920230642503750e+14,1.832582138874221117e-12
4.947070264026402500e+14,1.815646740519403084e-12
4.955247239669421250e+14,1.818572225389339401e-12
4.963451291390728125e+14,1.815729312309784997e-12
4.971682553897180625e+14,1.778551205581029210e-12
4.979941162790697500e+14,1.735908059434904166e-12
4.988227254575706875e+14,1.756531639965405883e-12
4.996540966666666250e+14,1.771585594725001795e-12
5.004882437395659375e+14,1.748091810234932613e-12
5.013251806020066875e+14,1.742379265591798446e-12
5.021649212730317500e+14,1.758075012013811535e-12
5.030074798657718125e+14,1.747095292170425320e-12
5.038528705882352500e+14,1.689632132106539223e-12
5.047011077441076875e+14,1.705495365063520467e-12
5.055522057335581250e+14,1.707968613740109789e-12
5.064061790540540625e+14,1.678014280132424147e-12
5.072630423011843750e+14,1.708234441975188295e-12
5.081228101694914375e+14,1.591802186030977914e-12
5.089854974533106875e+14,1.492098701829250078e-12
5.098511190476190000e+14,1.722305134173856047e-12
5.107196899488926250e+14,1.756334673702832491e-12
5.115912252559726250e+14,1.712785045446340623e-12
5.124657401709401875e+14,1.749295474271070351e-12
5.133432499999999375e+14,1.757426828929766160e-12
5.142237701543738750e+14,1.754928014566664453e-12
5.151073161512027500e+14,1.730948041394690541e-12
5.159939036144578125e+14,1.698994685516738448e-12
5.168835482758620000e+14,1.685408643602368869e-12
5.177762659758203750e+14,1.651645809582040964e-12
5.186720726643598750e+14,1.622543499743412322e-12
5.195709844020796875e+14,1.668351632448338722e-12
5.204730173611110625e+14,1.621737096534963897e-12
5.213781878260869375e+14,1.629675962361935226e-12
5.222865121951219375e+14,1.661598719738306526e-12
5.231980069808027500e+14,1.664466202815549435e-12
5.241126888111888125e+14,1.651676859729406493e-12
5.250305744308231250e+14,1.558576090329797368e-12
5.259516807017543125e+14,1.605683622634696579e-12
5.268760246045693750e+14,1.599082631691822078e-12
5.278036232394366250e+14,1.633607580614986571e-12
5.287344938271604375e+14,1.642873710985751749e-12
5.296686537102473125e+14,1.535994992909394925e-12
5.306061203539823125e+14,1.618632856000667017e-12
5.315469113475176875e+14,1.602828239261443087e-12
5.324910444049733125e+14,1.629079792260818265e-12
5.334385373665479375e+14,1.564194075889661579e-12
5.343894081996435000e+14,1.637157261307754552e-12
5.353436749999999375e+14,1.541888021746031087e-12
5.363013559928443125e+14,1.509598457943862398e-12
5.372624695340501875e+14,1.590094317849717313e-12
5.382270341113105625e+14,1.551077049443318761e-12
5.391950683453236875e+14,1.584490753266381623e-12
5.401665909909909375e+14,1.606332221339604574e-12
5.411416209386281250e+14,1.591846878282708812e-12
5.421201772151898125e+14,1.555605261423888474e-12
5.431022789855071875e+14,1.595416615850956871e-12
5.440879455535390000e+14,1.557741183068721629e-12
5.450771963636363125e+14,1.553807434341794084e-12
5.460700510018214375e+14,1.560327284817819129e-12
5.470665291970803125e+14,1.507467841635962639e-12
5.480666508226690625e+14,1.545985326288628938e-12
5.490704358974358750e+14,1.520549178058375457e-12
5.500779045871558750e+14,1.529251571432127753e-12
5.510890772058823750e+14,1.558885551417040452e-12
5.521039742173111875e+14,1.500443464791899773e-12
5.531226162361623125e+14,1.519909284709224007e-12
5.541450240295748750e+14,1.391294817363283984e-12
5.551712185185185000e+14,1.441987576618755514e-12
5.562012207792207500e+14,1.487722013340309072e-12
5.572350520446095625e+14,1.519474406524263391e-12
5.582727337057728125e+14,1.441785083532688352e-12
5.593142873134328125e+14,1.552376579133288373e-12
5.603597345794391875e+14,1.483194542205595092e-12
5.614090973782771875e+14,1.455492623500221375e-12
5.624623977485928750e+14,1.353768363979323325e-12
5.635196578947367500e+14,1.510317498380830444e-12
5.645809001883238750e+14,1.532296256765739139e-12
5.656461471698112500e+14,1.447261691953571719e-12
5.667154215500945000e+14,1.500146048037005659e-12
5.677887462121211250e+14,1.428083253515337433e-12
5.688661442125237500e+14,1.242956549960973084e-12
5.699476387832698750e+14,1.415808304290297284e-12
5.710332533333332500e+14,1.450883105605011925e-12
5.721230114503817500e+14,1.456718194024747196e-12
5.732169369024856250e+14,1.349340276265388974e-12
5.743150536398467500e+14,1.426077890191620379e-12
5.754173857965450000e+14,1.389472441631604318e-12
5.765239576923077500e+14,1.374222162720317225e-12
5.776347938342967500e+14,1.254024701648765265e-12
5.787499189189188750e+14,1.289115342588105076e-12
5.798693578336557500e+14,1.122856021281229066e-12
5.809931356589147500e+14,1.372611741953828536e-12
5.821212776699028750e+14,1.354822491898712337e-12
5.832538093385213750e+14,1.311759970959643005e-12
5.843907563352826250e+14,1.334839388788092925e-12
5.855321445312500000e+14,1.415333398413912005e-12
5.866779999999998750e+14,1.373489205322170513e-12
5.878283490196078750e+14,1.343131887594050024e-12
5.889832180746561250e+14,1.373474956798279823e-12
5.901426338582676250e+14,1.305416615917669739e-12
5.913066232741616250e+14,1.334150454178537582e-12
5.924752134387351250e+14,1.389017432853497699e-12
5.936484316831682500e+14,1.330025412113602969e-12
5.948263055555555000e+14,1.235965513181789754e-12
5.960088628230616250e+14,1.321030523389617658e-12
5.971961314741035000e+14,1.258034271162352181e-12
5.983881397205588750e+14,1.254031873610376083e-12
5.995849159999998750e+14,1.288474708726662312e-12
6.007864889779558750e+14,1.287977200213622756e-12
6.019928875502007500e+14,1.282985589984388751e-12
6.032041408450703750e+14,1.313679310771720735e-12
6.044202782258065000e+14,1.286405549268354128e-12
6.056413292929292500e+14,1.347344476891410217e-12
6.068673238866396250e+14,1.263760577992926246e-12
6.080982920892495000e+14,1.289294691662990534e-12
6.093342642276422500e+14,1.200580441553336432e-12
6.105752708757637500e+14,1.254086984069492611e-12
6.118213428571427500e+14,1.299359705706806548e-12
6.130725112474437500e+14,1.158067091534370749e-12
6.143288073770491250e+14,1.224351505200307590e-12
6.155902628336755000e+14,1.126620646674173805e-12
6.168569094650206250e+14,1.001849197954139159e-12
6.181287793814432500e+14,1.230529179956888844e-12
6.194059049586776250e+14,1.229445173033672755e-12
6.206883188405796250e+14,1.248026386974685198e-12
6.219760539419087500e+14,1.258207924630312023e-12
6.232691434511433750e+14,1.248439310971592661e-12
6.245676208333332500e+14,1.243561103862059260e-12
6.258715198329853750e+14,1.218103677578173265e-12
6.271808744769873750e+14,1.236954173143342105e-12
6.284957190775681250e+14,1.193380920876935442e-12
6.298160882352941250e+14,1.181353753735859610e-12
6.311420168421052500e+14,1.218089557476459300e-12
6.324735400843881250e+14,1.174445020895089013e-12
6.338106934460887500e+14,1.156658774584649654e-12
6.351535127118643750e+14,1.198367299820464576e-12
6.365020339702760000e+14,1.134466288341383228e-12
6.378562936170212500e+14,1.110938321203530736e-12
6.392163283582088750e+14,1.150605463863937716e-12
6.405821752136752500e+14,1.141101373537555623e-12
6.419538715203425000e+14,1.089235739546190052e-12
6.433314549356222500e+14,1.135280724106808718e-12
6.447149634408601250e+14,1.107117161032783956e-12
6.461044353448275000e+14,1.116292599995961606e-12
6.474999092872570000e+14,1.146309504223752132e-12
6.489014242424242500e+14,1.137376144399203032e-12
6.503090195227765000e+14,1.121966139321623876e-12
6.517227347826086250e+14,1.079271847459218179e-12
6.531426100217865000e+14,1.081612023408540883e-12
6.545686855895196250e+14,1.085510528753861928e-12
6.560010021881837500e+14,1.104461422441788189e-12
6.574396008771930000e+14,1.090616383685009276e-12
6.588845230769230000e+14,1.051310170051042605e-12
6.603358105726872500e+14,1.054325676198298485e-12
6.617935055187637500e+14,9.786347170214671079e-13
6.632576504424778750e+14,1.055074750412833790e-12
6.647282882483370000e+14,1.097293906239629239e-12
6.662054622222221250e+14,1.053391243084574525e-12
6.676892160356347500e+14,1.011728935822661657e-12
6.691795937500000000e+14,1.009637481940923294e-12
6.706766398210290000e+14,9.932716609568612639e-13
6.721803991031390000e+14,8.697319957261901309e-13
6.736909168539325000e+14,9.656438638626460879e-13
6.752082387387387500e+14,9.261285098773230577e-13
6.767324108352143750e+14,9.461167955732898213e-13
6.782634796380090000e+14,9.286214264936579146e-13
6.798014920634920000e+14,8.636393224408601568e-13
6.813464954545453750e+14,8.717385412010600543e-13
6.828985375854213750e+14,7.569535905402931242e-13
6.844576666666666250e+14,7.831374036767797018e-13
6.860239313501143750e+14,8.881747008458766190e-13
6.875973807339448750e+14,8.661062660889222040e-13
6.891780643678161250e+14,7.859536279595131607e-13
6.907660322580645000e+14,7.132325230143047999e-13
6.923613348729791250e+14,7.684865881449226324e-13
6.939640231481481250e+14,8.221498247297468921e-13
6.955741484918792500e+14,4.919506291916124414e-13
6.971917627906976250e+14,5.394306417141422309e-13
6.988169184149183750e+14,6.730127557111527716e-13
7.004496682242990000e+14,7.234055821377602006e-13
7.020900655737703750e+14,7.130350143765128446e-13
7.037381643192487500e+14,7.345786063770824771e-13
7.053940188235293750e+14,7.524021835132356786e-13
7.070576839622641250e+14,7.266179431371819630e-13
7.087292151300236250e+14,7.271933892346284315e-13
7.104086682464453750e+14,7.474607556671757905e-13
7.120960997624702500e+14,7.542095795485289961e-13
