# Frequency (Hz), Power (W m^-2 Hz^-1)
2.985980657370517500e+14,2.288300958391689150e-12
2.988957706879361875e+14,2.318308413682642029e-12
2.991940698602794375e+14,2.293995868034812249e-12
2.994929650349650000e+14,2.340055399692543870e-12
2.997924579999999375e+14,2.306895925980900765e-12
3.000925505505505000e+14,2.312138201121791461e-12
3.003932444889779375e+14,2.308375413633655151e-12
3.006945416248745625e+14,2.306205314711420359e-12
3.009964437751003750e+14,2.329840283840629974e-12
3.012989527638191250e+14,2.333882489632210267e-12
3.016020704225351875e+14,2.336378324634170922e-12
3.019057985901308750e+14,2.280172335923141017e-12
3.022101391129032500e+14,2.317335354980811150e-12
3.025150938446013750e+14,2.320396715016760636e-12
3.028206646464646250e+14,2.250657830091242933e-12
3.031268533872598750e+14,2.296619326927830828e-12
3.034336619433198125e+14,2.248606550869268753e-12
3.037410921985815625e+14,2.258029774751704951e-12
3.040491460446247500e+14,2.287960972920806440e-12
3.043578253807106250e+14,2.095000840548163726e-12
3.046671321138211250e+14,2.237896799925500589e-12
3.049770681586978125e+14,2.027871976519169955e-12
3.052876354378818750e+14,2.094096077893994255e-12
3.055988358817533125e+14,2.152622663309295348e-12
3.059106714285713750e+14,1.824133160814873585e-12
3.062231440245148125e+14,1.919679656717715059e-12
3.065362556237218750e+14,1.847387803598448326e-12
3.068500081883315625e+14,1.913054144811075201e-12
3.071644036885245625e+14,1.711756680416556838e-12
3.074794441025641250e+14,1.761015282112266929e-12
3.077951314168377500e+14,1.714178510788287069e-12
3.081114676258992500e+14,1.802588310910743636e-12
3.084284547325103125e+14,2.036757213418623959e-12
3.087460947476827500e+14,2.108991501680807115e-12
3.090643896907216250e+14,1.873341993813600326e-12
3.093833415892673125e+14,2.019537305371437613e-12
3.097029524793388125e+14,1.916009115346058204e-12
3.100232244053774375e+14,1.476997443911681302e-12
3.103441594202898125e+14,1.474691261646082200e-12
3.106657595854921875e+14,1.474497384620663587e-12
3.109880269709543750e+14,1.340414562130178725e-12
3.113109636552440000e+14,1.471980121161020068e-12
3.116345717255716875e+14,1.286146391848190265e-12
3.119588532778355625e+14,1.339447191863646226e-12
3.122838104166666250e+14,1.219967181429227470e-12
3.126094452554744375e+14,1.082723075508457394e-12
3.129357599164926875e+14,1.330240238798802940e-12
3.132627565308254375e+14,7.817905732304982756e-13
3.135904372384936875e+14,9.449323857239934026e-13
3.139188041884816875e+14,9.797062039499339388e-13
3.142478595387840625e+14,1.213963781837367070e-12
3.145776054564533125e+14,9.828171320440620926e-13
3.149080441176470625e+14,7.684127621382657328e-13
3.152391777076761250e+14,1.374524997656878984e-12
3.155710084210526250e+14,4.197724013457337062e-13
3.159035384615384375e+14,1.397318504723691517e-12
3.162367700421940625e+14,7.767480042476587317e-13
3.165707053854276250e+14,1.047300632559609220e-12
3.169053467230443750e+14,5.495304569669995318e-13
3.172406962962962500e+14,1.034511189237456001e-12
3.175767563559321875e+14,8.021912022883511640e-13
3.179135291622481250e+14,7.797883614870659604e-13
3.182510169851380000e+14,1.130455586310980466e-12
3.185892221041445000e+14,1.035873429177461281e-12
3.189281468085106250e+14,1.308957532213835754e-12
3.192677933972310625e+14,1.105590658688285212e-12
3.196081641791044375e+14,5.565050581759466651e-13
3.199492614727854375e+14,4.525549124054350238e-13
3.202910876068376250e+14,4.461539066469777342e-13
3.206336449197860625e+14,6.908242584941881690e-13
3.209769357601712500e+14,3.958582248256560114e-13
3.213209624866023125e+14,6.811646159223927724e-13
3.216657274678111250e+14,8.224610128117367162e-13
3.220112330827067500e+14,1.114269823959347373e-12
3.223574817204300625e+14,1.173587465632641426e-12
3.227044757804090625e+14,1.490985456078417875e-12
3.230522176724137500e+14,1.590357879917046193e-12
3.234007098166126875e+14,2.112087757591287356e-12
3.237499546436285000e+14,1.884177870145085679e-12
3.240999545945945625e+14,1.901401839968902904e-12
3.244507121212121250e+14,1.924347879892295473e-12
3.248022296858071250e+14,1.980628460039511821e-12
3.251545097613882500e+14,1.859683509983430634e-12
3.255075548317046250e+14,2.065595191323993016e-12
3.258613673913043125e+14,1.966616678528984788e-12
3.262159499455930625e+14,1.948370673187515297e-12
3.265713050108932500e+14,1.563267048165701320e-12
3.269274351145038125e+14,1.917151736685784028e-12
3.272843427947598125e+14,1.514117161146195327e-12
3.276420306010928750e+14,1.774749408472444218e-12
3.280005010940918750e+14,1.636837743263041268e-12
3.283597568455640625e+14,1.637873609015207464e-12
3.287198004385965000e+14,1.789709531385209080e-12
3.290806344676180000e+14,1.732413701348017431e-12
3.294422615384615000e+14,1.617376888780838228e-12
3.298046842684268125e+14,1.816651213820729590e-12
3.301679052863436250e+14,1.680073293371509548e-12
3.305319272326350625e+14,1.641854433075831414e-12
3.308967527593818750e+14,1.985115038217539488e-12
3.312623845303867500e+14,2.085506481453912799e-12
3.316288252212389375e+14,2.149730137373902665e-12
3.319960775193798125e+14,1.753880631213211017e-12
3.323641441241685000e+14,1.696181763184983253e-12
3.327330277469478125e+14,1.520797690047292821e-12
3.331027311111110625e+14,1.875880746806512845e-12
3.334732569521690625e+14,1.387320813154012143e-12
3.338446080178173750e+14,1.805900845844494105e-12
3.342167870680044375e+14,1.672329821919669775e-12
3.345897968750000000e+14,1.908409658524498235e-12
3.349636402234636875e+14,2.029492513117191348e-12
3.353383199105145000e+14,2.117122254890082014e-12
3.357138387458006250e+14,2.165562083219585805e-12
3.360901995515695000e+14,2.247661374856868798e-12
3.364674051627385000e+14,2.284120358191265841e-12
3.368454584269662500e+14,2.274319516070014657e-12
3.372243622047243750e+14,2.294598423853611920e-12
3.376041193693693750e+14,2.259401103946383862e-12
3.379847328072153125e+14,2.225447060145855987e-12
3.383662054176071875e+14,2.212995529727436360e-12
3.387485401129943125e+14,2.296777573537224031e-12
3.391317398190045000e+14,2.264115887264915814e-12
3.395158074745186875e+14,2.249503567097742166e-12
3.399007460317460000e+14,2.252014298104858002e-12
3.402865584562996250e+14,2.189331348789301917e-12
3.406732477272726875e+14,2.258525449629557451e-12
3.410608168373151250e+14,2.245921320142083114e-12
3.414492687927106875e+14,2.278433521766581713e-12
3.418386066134549375e+14,2.281994909024696442e-12
3.422288333333333125e+14,2.268525981397437402e-12
3.426199519999999375e+14,2.201520943532209598e-12
3.430119656750571875e+14,2.228265531483117310e-12
3.434048774341351250e+14,2.262522523865494103e-12
3.437986903669724375e+14,2.279865112817481920e-12
3.441934075774971250e+14,2.243867526213751835e-12
3.445890321839080625e+14,2.270580392652839661e-12
3.449855673187571875e+14,2.223020185918086206e-12
3.453830161290322500e+14,2.240223646987143260e-12
3.457813817762398750e+14,2.132914780464557455e-12
3.461806674364895625e+14,1.973299448113534812e-12
3.465808763005780000e+14,2.233425451116586294e-12
3.469820115740740625e+14,2.264843172805901896e-12
3.473840764774043750e+14,2.308742611730413058e-12
3.477870742459396250e+14,2.289341953625798724e-12
3.481910081300812500e+14,2.266254043255485008e-12
3.485958813953488125e+14,2.263854629725208398e-12
3.490016973224679375e+14,2.266395252711795114e-12
3.494084592074591875e+14,2.261440726971190503e-12
3.498161703617269375e+14,2.255314924933835674e-12
3.502248341121495000e+14,2.208113202367486029e-12
3.506344538011695625e+14,2.066477758089565281e-12
3.510450327868851875e+14,1.921861690062930893e-12
3.514565744431418125e+14,2.173173744751111148e-12
3.518690821596243750e+14,2.177815212682902403e-12
3.522825593419506250e+14,2.185074224048691923e-12
3.526970094117646875e+14,1.997890487291711601e-12
3.531124358068315625e+14,2.198690703786817693e-12
3.535288419811320625e+14,2.207018798318135559e-12
3.539462314049586875e+14,2.200309032557450227e-12
3.543646075650118125e+14,2.254800854663261532e-12
3.547839739644970000e+14,2.244209881023758750e-12
3.552043341232226875e+14,2.172560652743306288e-12
3.556256915776986875e+14,2.208590516943558388e-12
3.560480498812351250e+14,2.185380934566406239e-12
3.564714126040427500e+14,2.208857799418023391e-12
3.568957833333333125e+14,2.215329059412162114e-12
3.573211656734207500e+14,2.178570554400003889e-12
3.577475632458233750e+14,2.168742375100043682e-12
3.581749796893667500e+14,2.184788034827747897e-12
3.586034186602870625e+14,2.101286716158816897e-12
3.590328838323353125e+14,2.160963479775065380e-12
3.594633788968824375e+14,2.009413927551173503e-12
3.598949075630251875e+14,2.051213408377338342e-12
3.603274735576923125e+14,1.915578385364184197e-12
3.607610806257520625e+14,1.973285085977713788e-12
3.611957325301204375e+14,1.951626047910785703e-12
3.616314330518696875e+14,1.974549457645128750e-12
3.620681859903381250e+14,1.803648111788056001e-12
3.625059951632405625e+14,2.080081626403023817e-12
3.629448644067796250e+14,1.969273766053181281e-12
3.633847975757575625e+14,2.037658165503282952e-12
3.638257985436893125e+14,1.961764566605608100e-12
3.642678712029161250e+14,1.413796057004209428e-12
3.647110194647201875e+14,1.985204124247848891e-12
3.651552472594396875e+14,2.075055269469120593e-12
3.656005585365853125e+14,1.792042667064026613e-12
3.660469572649572500e+14,1.875940631034820699e-12
3.664944474327628125e+14,1.702961189103696538e-12
3.669430330477355625e+14,1.758581637700839595e-12
3.673927181372548750e+14,1.714011543812753611e-12
3.678435067484662500e+14,1.837343972642567361e-12
3.682954029484029375e+14,1.849502694160505227e-12
3.687484108241081875e+14,2.055625618306916233e-12
3.692025344827586250e+14,2.086772890330683196e-12
3.696577780517878750e+14,2.134092874110929365e-12
3.701141456790123125e+14,2.133538556196767605e-12
3.705716415327565000e+14,2.125326608216408298e-12
3.710302698019801875e+14,2.174322651439083314e-12
3.714900346964064375e+14,2.176243033438820024e-12
3.719509404466500625e+14,2.193389265316341762e-12
3.724129913043478125e+14,2.102567628635941286e-12
3.728761915422885625e+14,2.144395641600830218e-12
3.733405454545454375e+14,2.114028732237153531e-12
3.738060573566085000e+14,2.147857650241487822e-12
3.742727315855180625e+14,2.139679737306800696e-12
3.747405724999999375e+14,2.110452024780423651e-12
3.752095844806006875e+14,2.139698006679007976e-12
3.756797719298245625e+14,2.176191163554888435e-12
3.761511392722710000e+14,2.130906479641992841e-12
3.766236909547738125e+14,2.092063295334802077e-12
3.770974314465408750e+14,2.122122648595783124e-12
3.775723652392946875e+14,2.124147511409376670e-12
3.780484968474148750e+14,2.100760898728146135e-12
3.785258308080808125e+14,2.109903036987007730e-12
3.790043716814159375e+14,2.124405310756683287e-12
3.794841240506328750e+14,2.091141498963259936e-12
3.799650925221799375e+14,2.151053125892846954e-12
3.804472817258883125e+14,2.153888960075173380e-12
3.809306963151206875e+14,2.175490208629598260e-12
3.814153409669210625e+14,2.195930551394992674e-12
3.819012203821656250e+14,2.188907642566511604e-12
3.823883392857142500e+14,2.173698082825019559e-12
3.828767024265644375e+14,2.182471784530350425e-12
3.833663145780050625e+14,2.185467966642443375e-12
3.838571805377720625e+14,2.169302131676708343e-12
3.843493051282051250e+14,2.168824006906804966e-12
3.848426931964056250e+14,2.186747247324013946e-12
3.853373496143958750e+14,2.171243459366813036e-12
3.858332792792792500e+14,2.167679266968083819e-12
3.863304871134020000e+14,2.174757695872389948e-12
3.868289780645160625e+14,2.163947241461291924e-12
3.873287571059431250e+14,2.158166634065224150e-12
3.878298292367399375e+14,2.151995635927572494e-12
3.883321994818652500e+14,2.147425325823240596e-12
3.888358728923476250e+14,2.124813211945445624e-12
3.893408545454545000e+14,2.105461038649611809e-12
3.898471495448634375e+14,2.041016077529208804e-12
3.903547630208333125e+14,2.011118281034274724e-12
3.908637001303780625e+14,1.757729305051430264e-12
3.913739660574412500e+14,1.469471272689588348e-12
3.918855660130718750e+14,1.237182718752717760e-12
3.923985052356020625e+14,9.712610902306288868e-13
3.929127889908256875e+14,6.838813027444472945e-13
3.934284225721784375e+14,1.229706325834254579e-12
3.939454113009198125e+14,2.767796676192568442e-13
3.944637605263157500e+14,4.761948214187564467e-13
3.949834756258234375e+14,2.100692437032555512e-12
3.955045620052770000e+14,2.155339993242925945e-12
3.960270250990753125e+14,2.136276431610564334e-12
3.965508703703703750e+14,2.132351895256818113e-12
3.970761033112582500e+14,2.152573506368862976e-12
3.976027294429708125e+14,2.152943469978821325e-12
3.981307543160690625e+14,2.120190391847682603e-12
3.986601835106382500e+14,2.124937565974392265e-12
3.991910226364846250e+14,2.111576544063694110e-12
3.997232773333333125e+14,2.115150775407432468e-12
4.002569532710280000e+14,2.111946820890337594e-12
4.007920561497325625e+14,2.113216534620094540e-12
4.013285917001338750e+14,2.119854696611480052e-12
4.018665656836460625e+14,2.112697777073498248e-12
4.024059838926174375e+14,2.111295641733588738e-12
4.029468521505375625e+14,2.106370096875486489e-12
4.034891763122476250e+14,2.083770394250544983e-12
4.040329622641509375e+14,2.035558671726157980e-12
4.045782159244263750e+14,2.028976765652991011e-12
4.051249432432432500e+14,2.030993187960719239e-12
4.056731502029770000e+14,1.977415807771922331e-12
4.062228428184281250e+14,2.031838471400105008e-12
4.067740271370420625e+14,1.989012439398993042e-12
4.073267092391304375e+14,1.986509555220365045e-12
4.078808952380951875e+14,2.000396462608809608e-12
4.084365912806538750e+14,2.023710455050874604e-12
4.089938035470668125e+14,1.953680698998772399e-12
4.095525382513661250e+14,1.880256934282182757e-12
4.101128016415868125e+14,1.741476045471431220e-12
4.106746000000000000e+14,1.829823417372294063e-12
4.112379396433470625e+14,1.692978207710615468e-12
4.118028269230768750e+14,1.678878809953251382e-12
4.123692682255845625e+14,1.745141588985537904e-12
4.129372699724518125e+14,1.734190474131273531e-12
4.135068386206896250e+14,1.661090424262774861e-12
4.140779806629833750e+14,1.683857226321550952e-12
4.146507026279391250e+14,1.817392072952015490e-12
4.152250110803323750e+14,1.961558620664166402e-12
4.158009126213591875e+14,1.716090677871556484e-12
4.163784138888888125e+14,1.555239124794794428e-12
4.169575215577190625e+14,1.453217722842113621e-12
4.175382423398328125e+14,1.614242892394578385e-12
4.181205829846582500e+14,1.728706333566270419e-12
4.187045502793296250e+14,1.974749974530713365e-12
4.192901510489510000e+14,1.948774608599393291e-12
4.198773921568626875e+14,2.010496911166458232e-12
4.204662805049088125e+14,1.987233551752659438e-12
4.210568230337078750e+14,2.004829642512220792e-12
4.216490267229254375e+14,2.012354698396048617e-12
4.222428985915492500e+14,2.010061040294750276e-12
4.228384456981664375e+14,1.991994835307030946e-12
4.234356751412429375e+14,1.979524280093797271e-12
4.240345940594058750e+14,1.979938693120826146e-12
4.246352096317280625e+14,1.982654713748669254e-12
4.252375290780141875e+14,1.987652646351763764e-12
4.258415596590908750e+14,1.961352951714349192e-12
4.264473086770981250e+14,1.906824321444404345e-12
4.270547834757834375e+14,1.890389784255346752e-12
4.276639914407988125e+14,1.883204843331983048e-12
4.282749399999999375e+14,1.901862387745592167e-12
4.288876366237481875e+14,1.910285655351610010e-12
4.295020888252148750e+14,1.943827100547006047e-12
4.301183041606886250e+14,1.969050588657570919e-12
4.307362902298850000e+14,1.860314113705956357e-12
4.313560546762590000e+14,1.859000218744662484e-12
4.319776051873198750e+14,1.818310001647873586e-12
4.326009494949494375e+14,1.833578499830039719e-12
4.332260953757225625e+14,1.839471833544257811e-12
4.338530506512300625e+14,1.783989069197998700e-12
4.344818231884057500e+14,1.706570817068386986e-12
4.351124208998548125e+14,1.624669777383125777e-12
4.357448517441860625e+14,1.609694290574848069e-12
4.363791237263463750e+14,1.389887639034602090e-12
4.370152448979591250e+14,1.911000610962668460e-12
4.376532233576642500e+14,1.949257892938720715e-12
4.382930672514619375e+14,1.942166243555066534e-12
4.389347847730600000e+14,1.949095468572461771e-12
4.395783841642228750e+14,1.964492411613637222e-12
4.402238737151248125e+14,1.949299325268549556e-12
4.408712617647058750e+14,1.951136475888262821e-12
4.415205567010308750e+14,1.942172537575978886e-12
4.421717669616519375e+14,1.953016145589626345e-12
4.428249010339733750e+14,1.936863301944707855e-12
4.434799674556212500e+14,1.948980029377524272e-12
4.441369748148148125e+14,1.920877000514802877e-12
4.447959317507418125e+14,1.930797335802223799e-12
4.454568469539375625e+14,1.927791672464288703e-12
4.461197291666666250e+14,1.905648068037788970e-12
4.467845871833085000e+14,1.926713509584020304e-12
4.474514298507462500e+14,1.924568662764692326e-12
4.481202660687593125e+14,1.945550929103093370e-12
4.487911047904191875e+14,1.906695544689119391e-12
4.494639550224887500e+14,1.894609991489512425e-12
4.501388258258258125e+14,1.902693015712890230e-12
4.508157263157894375e+14,1.898606126709165081e-12
4.514946656626505625e+14,1.859957301527578973e-12
4.521756530920060000e+14,1.838523800021680672e-12
4.528586978851963125e+14,1.829912076040285654e-12
4.535438093797276875e+14,1.838961932124389862e-12
4.542309969696969375e+14,1.840666985691815038e-12
4.549202701062215000e+14,1.823214867533459300e-12
4.556116382978723750e+14,1.811042411213693460e-12
4.563051111111111250e+14,1.615196897982003081e-12
4.570006981707316875e+14,1.539803336880476325e-12
4.576984091603053125e+14,1.748771645215971415e-12
4.583982538226299375e+14,1.827183661838484509e-12
4.591002419601837500e+14,1.841939782888067423e-12
4.598043834355827500e+14,1.780717256069197565e-12
4.605106881720430000e+14,1.847779263012680735e-12
4.612191661538461250e+14,1.733308280890775645e-12
4.619298274268104375e+14,1.718846787666686643e-12
4.626426820987653750e+14,1.768319335104821698e-12
4.633577403400308750e+14,1.779482089572780723e-12
4.640750123839008750e+14,1.781363309680058986e-12
4.647945085271317500e+14,1.827614105622363656e-12
4.655162391304348125e+14,1.808670738474681323e-12
4.662402146189735625e+14,1.810781167149975365e-12
4.669664454828660000e+14,1.786593036973598798e-12
4.676949422776910625e+14,1.777605282518481710e-12
4.684257156250000000e+14,1.770970235682179941e-12
4.691587762128325000e+14,1.803031815430127052e-12
4.698941347962381875e+14,1.804724803317100635e-12
4.706318021978021875e+14,1.787160995224236183e-12
4.713717893081760625e+14,1.722726769864237351e-12
4.721141070866141250e+14,1.757260559570181451e-12
4.728587665615141250e+14,1.730545900524289315e-12
4.736057788309636250e+14,1.752223129642574580e-12
4.743551550632911250e+14,1.642369418112580058e-12
4.751069064976227500e+14,1.699863523251142280e-12
4.758610444444444375e+14,1.666677718757020957e-12
4.766175802861685000e+14,1.683694083458230540e-12
4.773765254777069375e+14,1.621777273663102479e-12
4.781378915470494375e+14,1.707623291176991526e-12
4.789016900958466250e+14,1.654207985445718078e-12
4.796679327999999375e+14,1.650490778857419271e-12
4.804366314102563750e+14,1.656123509284546832e-12
4.812077977528090000e+14,1.656257242135157124e-12
4.819814437299035000e+14,1.662429976140360766e-12
4.827575813204508125e+14,1.718448206925873393e-12
4.835362225806451875e+14,1.705224885944261961e-12
4.843173796445880000e+14,1.698833935308673140e-12
4.851010647249190625e+14,1.685196053864704215e-12
4.858872901134521250e+14,1.618286413329317745e-12
4.866760681818181875e+14,1.633549812650723712e-12
4.874674113821138125e+14,1.672154857878379227e-12
4.882613322475569375e+14,1.607492029702762310e-12
4.890578433931484375e+14,1.652272038811596796e-12
4.898569575163398750e+14,1.670373335409258379e-12
4.906586873977086250e+14,1.640013762454291352e-12
4.914630459016392500e+14,1.642965848060127615e-12
4.922700459770115000e+14,1.644387682361241925e-12
4.930797006578946875e+14,1.651322491908719283e-12
4.938920230642503750e+14,1.651056834124893505e-12
4.947070264026402500e+14,1.635699023489110011e-12
4.955247239669421250e+14,1.638241162824716817e-12
4.963451291390728125e+14,1.635385445220239986e-12
4.971682553897180625e+14,1.601593608135398976e-12
4.979941162790697500e+14,1.562800793340838441e-12
4.988227254575706875e+14,1.581107394969889682e-12
4.996540966666666250e+14,1.594463060174782984e-12
5.004882437395659375e+14,1.573234755959070997e-12
5.013251806020066875e+14,1.567628418457411467e-12
5.021649212730317500e+14,1.581530422289676757e-12
5.030074798657718125e+14,1.571141646265163870e-12
5.038528705882352500e+14,1.519818670688506974e-12
5.047011077441076875e+14,1.533427583425064431e-12
5.055522057335581250e+14,1.534954829984415682e-12
5.064061790540540625e+14,1.508038471067874408e-12
5.072630423011843750e+14,1.534521609279443906e-12
5.081228101694914375e+14,1.430055855507879745e-12
5.089854974533106875e+14,1.340273550844297690e-12
5.098511190476190000e+14,1.545738296058135276e-12
5.107196899488926250e+14,1.575540586814896044e-12
5.115912252559726250e+14,1.535928220048818441e-12
5.124657401709401875e+14,1.568133119946599642e-12
5.133432499999999375e+14,1.575063079138568896e-12
5.142237701543738750e+14,1.572734764394907232e-12
5.151073161512027500e+14,1.551187053544889473e-12
5.159939036144578125e+14,1.522102866910681096e-12
5.168835482758620000e+14,1.509798488659778531e-12
5.177762659758203750e+14,1.479436293891022466e-12
5.186720726643598750e+14,1.453157090429539681e-12
5.195709844020796875e+14,1.493887117066834433e-12
5.204730173611110625e+14,1.451750186457325970e-12
5.213781878260869375e+14,1.458514218192907412e-12
5.222865121951219375e+14,1.486635748521732305e-12
5.231980069808027500e+14,1.488907621218409944e-12
5.241126888111888125e+14,1.477057923852106947e-12
5.250305744308231250e+14,1.393158866591633797e-12
5.259516807017543125e+14,1.434884662775606348e-12
5.268760246045693750e+14,1.428558455596638227e-12
5.278036232394366250e+14,1.458624318027373490e-12
5.287344938271604375e+14,1.466254063336043178e-12
5.296686537102473125e+14,1.370256281764099752e-12
5.306061203539823125e+14,1.443363486815935785e-12
5.315469113475176875e+14,1.428815376002554737e-12
5.324910444049733125e+14,1.451771458173240984e-12
5.334385373665479375e+14,1.393309534157794489e-12
5.343894081996435000e+14,1.457642101523447814e-12
5.353436749999999375e+14,1.372217575933815217e-12
5.363013559928443125e+14,1.343035015577343563e-12
5.372624695340501875e+14,1.413844150809157460e-12
5.382270341113105625e+14,1.378562675182442665e-12
5.391950683453236875e+14,1.407645663987984917e-12
5.401665909909909375e+14,1.426423834518212092e-12
5.411416209386281250e+14,1.412995730533021107e-12
5.421201772151898125e+14,1.380459410022916800e-12
5.431022789855071875e+14,1.415110246702737675e-12
5.440879455535390000e+14,1.381226888302840361e-12
5.450771963636363125e+14,1.377126038307475038e-12
5.460700510018214375e+14,1.382578661134964568e-12
5.470665291970803125e+14,1.335374695783707624e-12
5.480666508226690625e+14,1.369030388683093747e-12
5.490704358974358750e+14,1.346030584932193490e-12
5.500779045871558750e+14,1.353092887013188754e-12
5.510890772058823750e+14,1.379128041973624064e-12
5.521039742173111875e+14,1.327050581439243836e-12
5.531226162361623125e+14,1.343822830926587569e-12
5.541450240295748750e+14,1.229623059763564876e-12
5.551712185185185000e+14,1.273812431932493871e-12
5.562012207792207500e+14,1.313870183485403137e-12
5.572350520446095625e+14,1.341632758486539851e-12
5.582727337057728125e+14,1.272491485092663709e-12
5.593142873134328125e+14,1.369625660162538254e-12
5.603597345794391875e+14,1.308094523511996105e-12
5.614090973782771875e+14,1.283234282031204258e-12
5.624623977485928750e+14,1.193052198131015000e-12
5.635196578947367500e+14,1.330567247292125393e-12
5.645809001883238750e+14,1.349459040760792258e-12
5.656461471698112500e+14,1.274107502731106309e-12
5.667154215500945000e+14,1.320083716715782020e-12
5.677887462121211250e+14,1.256140430323968057e-12
5.688661442125237500e+14,1.092693784511416871e-12
5.699476387832698750e+14,1.243965851869429423e-12
5.710332533333332500e+14,1.274177109218671726e-12
5.721230114503817500e+14,1.278761359633670013e-12
5.732169369024856250e+14,1.183923147259428319e-12
5.743150536398467500e+14,1.250658493883791802e-12
5.754173857965450000e+14,1.217984053488097396e-12
5.765239576923077500e+14,1.204022817678755229e-12
5.776347938342967500e+14,1.098136412090793744e-12
5.787499189189188750e+14,1.128188494988756889e-12
5.798693578336557500e+14,9.822538340841115898e-13
5.809931356589147500e+14,1.200224851553803933e-12
5.821212776699028750e+14,1.184164754738426581e-12
5.832538093385213750e+14,1.145906274933707595e-12
5.843907563352826250e+14,1.165504574834901381e-12
5.855321445312500000e+14,1.235115794674194083e-12
5.866779999999998750e+14,1.197894415676061320e-12
5.878283490196078750e+14,1.171000005610547949e-12
5.889832180746561250e+14,1.196918652970249414e-12
5.901426338582676250e+14,1.137128486401082436e-12
5.913066232741616250e+14,1.161636912160078772e-12
5.924752134387351250e+14,1.208728709245914388e-12
5.936484316831682500e+14,1.156743559572803110e-12
5.948263055555555000e+14,1.074553687404637959e-12
5.960088628230616250e+14,1.147514982848567804e-12
5.971961314741035000e+14,1.092016785825879931e-12
5.983881397205588750e+14,1.087586729750219510e-12
5.995849159999998750e+14,1.116689199699613989e-12
6.007864889779558750e+14,1.115383105801814536e-12
6.019928875502007500e+14,1.110255310025177669e-12
6.032041408450703750e+14,1.136039283549955158e-12
6.044202782258065000e+14,1.111777391010950582e-12
6.056413292929292500e+14,1.163693701060351819e-12
6.068673238866396250e+14,1.090944880274473132e-12
6.080982920892495000e+14,1.112232526876977057e-12
6.093342642276422500e+14,1.034974786457103082e-12
6.105752708757637500e+14,1.080388498299046601e-12
6.118213428571427500e+14,1.118679509942842380e-12
6.130725112474437500e+14,9.963891526584034655e-13
6.143288073770491250e+14,1.052689687076784482e-12
6.155902628336755000e+14,9.679238545087084580e-13
6.168569094650206250e+14,8.601910619112371349e-13
6.181287793814432500e+14,1.055871400540703514e-12
6.194059049586776250e+14,1.054256659118489579e-12
6.206883188405796250e+14,1.069358935640736072e-12
6.219760539419087500e+14,1.077102238509282328e-12
6.232691434511433750e+14,1.067775626296776680e-12
6.245676208333332500e+14,1.062495041152769939e-12
6.258715198329853750e+14,1.039781136188556321e-12
6.271808744769873750e+14,1.054726358726476373e-12
6.284957190775681250e+14,1.016392603178829810e-12
6.298160882352941250e+14,1.005106747548665893e-12
6.311420168421052500e+14,1.035206787957287649e-12
6.324735400843881250e+14,9.970529358680533873e-13
6.338106934460887500e+14,9.809099253590964157e-13
6.351535127118643750e+14,1.015186387377363581e-12
6.365020339702760000e+14,9.601265469460210036e-13
6.378562936170212500e+14,9.394012507145860340e-13
6.392163283582088750e+14,9.719468549805882717e-13
6.405821752136752500e+14,9.627654715716697366e-13
6.419538715203425000e+14,9.177718620259621991e-13
6.433314549356222500e+14,9.554235150238504198e-13
6.447149634408601250e+14,9.307717891288649409e-13
6.461044353448275000e+14,9.375450265663457894e-13
6.474999092872570000e+14,9.618960420945612884e-13
6.489014242424242500e+14,9.534736354174726970e-13
6.503090195227765000e+14,9.396386666271640068e-13
6.517227347826086250e+14,9.028164410993957041e-13
6.531426100217865000e+14,9.036741608089420311e-13
6.545686855895196250e+14,9.058282393481693608e-13
6.560010021881837500e+14,9.204774047384476391e-13
6.574396008771930000e+14,9.077834666541211046e-13
6.588845230769230000e+14,8.739050316602695866e-13
6.603358105726872500e+14,8.752243793938270875e-13
6.617935055187637500e+14,8.114105011941295835e-13
6.632576504424778750e+14,8.737997965245675957e-13
6.647282882483370000e+14,9.075250905744933783e-13
6.662054622222221250e+14,8.700694198250980271e-13
6.676892160356347500e+14,8.344662256313331014e-13
6.691795937500000000e+14,8.316236854764371823e-13
6.706766398210290000e+14,8.169181204018150004e-13
6.721803991031390000e+14,7.143374020436498466e-13
6.736909168539325000e+14,7.921199271797559352e-13
6.752082387387387500e+14,7.586441791007296845e-13
6.767324108352143750e+14,7.739527346615239866e-13
6.782634796380090000e+14,7.585370810095563557e-13
6.798014920634920000e+14,7.044437318699993426e-13
6.813464954545453750e+14,7.099060510721722775e-13
6.828985375854213750e+14,6.155463028025875992e-13
6.844576666666666250e+14,6.358783913102978244e-13
6.860239313501143750e+14,7.201967415737991215e-13
6.875973807339448750e+14,7.013691638633552996e-13
6.891780643678161250e+14,6.356049657526740721e-13
6.907660322580645000e+14,5.758447888639013120e-13
6.923613348729791250e+14,6.194547245748257848e-13
6.939640231481481250e+14,6.616043262836185117e-13
6.955741484918792500e+14,3.951950925663381349e-13
6.971917627906976250e+14,4.325584668310768914e-13
6.988169184149183750e+14,5.387908192807172811e-13
7.004496682242990000e+14,5.781928643448395738e-13
7.020900655737703750e+14,5.689562060297062752e-13
7.037381643192487500e+14,5.851628359509965886e-13
7.053940188235293750e+14,5.983549459406347718e-13
7.070576839622641250e+14,5.767728563738585918e-13
7.087292151300236250e+14,5.761384196996710997e-13
